abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
,58f5be797c459f24986daa8a,854,By BRITTANY BRONSON,article,When Women Legislate,"['Women and Girls', 'Politics and Government', 'State Legislatures', 'Nevada', 'Law and Legislation']",3,OpEd,19,2017-04-18 07:21:24,Unknown,Nevada shows why the gender makeup of state-level politics matters.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/18/opinion/what-happens-when-women-legislate.html
,58f5be787c459f24986daa86,1217,By JAN BARRY,article,When Veterans Protested the Vietnam War,"['Veterans', 'Vietnam War', 'Demonstrations, Protests and Riots', 'Vietnam']",3,OpEd,0,2017-04-18 07:21:24,Unknown,"In 1967, I realized I wasn’t the only soldier to oppose America’s role in the conflict.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/18/opinion/when-veterans-protested-the-vietnam-war.html
,58f5be797c459f24986daa88,2377,By GAIL COLLINS and MATT LABASH,article,Have These Been the Best Two Weeks of Trump’s First 100 Days?,"['Trump, Donald J', 'United States Politics and Government']",3,OpEd,0,2017-04-18 07:21:25,Unknown,Conservatives are practically fainting with relief. Gail Collins and Matt Labash ask whether they are justified in doing so.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/18/opinion/have-these-been-the-best-two-weeks-of-trumps-first-100-days.html
,58f5c7877c459f24986daaa1,109,By CAROLINE CROSSON GILPIN,article,Shoelaces,[],3,Learning,0,2017-04-18 08:00:03,Unknown,"Do your laces always seem to come untied, no matter what you do? Or do you have a special way of tying that works? Do you avoid lace-up shoes at all costs?",The New York Times,News,https://www.nytimes.com/2017/04/18/learning/shoelaces.html
"Whether she was photographing graffiti and street games on New York&#8217;s Lower East Side, Martha Cooper&#8217;s images reflect her quest to show people and their culture in context.",58f5c8277c459f24986daaa3,802,By DAVID GONZALEZ,blogpost,Unknown,"['Graffiti', 'Photography', 'Bronx (NYC)']",3,Unknown,0,2017-04-18 08:00:27,Unknown,"Whether she was photographing graffiti and street games on New York&#8217;s Lower East Side, Martha Cooper&#8217;s images reflect her quest to show people and their culture in context.",The New York Times,Blog,https://lens.blogs.nytimes.com/2017/04/18/a-global-search-for-art-and-culture-on-the-street-martha-cooper/
,58f5d5977c459f24986daac2,1477,By NITSUH ABEBE,article,Panic Attack,"['Anxiety and Stress', 'Mental Health and Disorders', 'English Language', 'Presidential Election of 2016']",3,Magazine,13,2017-04-18 09:00:03,Unknown,This nation has never been shy about diagnosing its own jitters. Now the condition has become political.,The New York Times,News,https://www.nytimes.com/2017/04/18/magazine/americas-new-anxiety-disorder.html
,58f5d5987c459f24986daac6,292,By SAM ANDERSON,article,‘The Refreshed River Hissed.’,"['Proulx, Annie', 'Books and Literature']",3,Magazine,16,2017-04-18 09:00:03,Unknown,Rarely is a writer quite so good at making words’ sounds match their meanings.,The New York Times,News,https://www.nytimes.com/2017/04/18/magazine/new-sentences-from-barkskins-by-annie-proulx.html
,58f5d5987c459f24986daac4,3499,By JON GERTNER,article,Pandora&apos;s Umbrella,"['Greenhouse Gas Emissions', 'Oceans and Seas', 'Global Warming', 'Carbon Dioxide', 'Environmental Defense Fund']",3,Magazine,58,2017-04-18 09:00:03,Unknown,Scientists are investigating whether releasing tons of particulates into the atmosphere might be good for the planet. Not everyone thinks this is a good idea.,The New York Times,News,https://www.nytimes.com/2017/04/18/magazine/is-it-ok-to-engineer-the-environment-to-fight-climate-change.html
,58f5d5987c459f24986daac3,1494,By GARY RIVLIN,article,The Bureau of Resistance,"['Consumer Financial Protection Bureau', 'Trump, Donald J', 'Dodd-Frank Wall Street Reform and Consumer Protection Act (2010)', 'Consumer Protection', 'Obama, Barack']",3,Magazine,18,2017-04-18 09:00:03,Unknown,"How long can a progressive federal agency, the Consumer Financial Protection Bureau, stand firm against the deregulatory pressures of the Trump administration?",The New York Times,News,https://www.nytimes.com/2017/04/18/magazine/the-bureau-of-resistance.html
,58f5d5997c459f24986daac7,3412,By BROOKE JARVIS,article,Under Water,"['Floods', 'Flood Insurance', 'Hurricane Katrina (2005)', 'Real Estate and Housing (Residential)', 'Hurricane Sandy (2012)']",3,Magazine,65,2017-04-18 09:00:03,Unknown,"Along parts of the East Coast, the entire system of insuring coastal property is beginning to break down.",The New York Times,News,https://www.nytimes.com/2017/04/18/magazine/when-rising-seas-transform-risk-into-certainty.html
,58f5d5987c459f24986daac5,496,By CAROLINE CROSSON GILPIN,article,What Does a President’s Choice of Pet — or Choice Not to Have a Pet at All — Say About Him?,[],3,Learning,0,2017-04-18 09:00:04,Unknown,Are you wary of people who don’t own pets? Or those who do? Why?,The New York Times,News,https://www.nytimes.com/2017/04/18/learning/what-does-a-presidents-choice-of-pet-or-choice-not-to-have-a-pet-at-all-say-about-him.html
,58f5d5af7c459f24986daacd,613,By LIZ SPAYD,article,"An Op-Ed Author Omits His Crimes, and The Times Does Too","['Palestinians', 'New York Times', 'Barghouti, Marwan']",3,Editorial,0,2017-04-18 09:00:24,Unknown,Readers objected when a writer mentioned his life sentences but not that he was convicted of murder. This issue of credentials has come up before.,The New York Times,Editorial,https://www.nytimes.com/2017/04/18/public-editor/an-op-ed-author-omits-his-crimes-and-the-times-does-too.html
,58f5d5d47c459f24986daad3,1179,Text by RON NIXON and PHOTOGRAPHS BY TODD HEISLER,article,"On Rio Grande, Patrolling  The Border on Four Legs","['vis-photo', 'Border Patrol (US)', 'Illegal Immigration', 'Horses', 'Drug Cartels', 'Rio Grande River', 'United States', 'Mexico']",3,National,14,2017-04-18 09:01:00,Unknown,"The Times tagged along for a shift of Border Patrol agents on horseback, who play an essential role in efforts to detect illegal activity near hard-to-patrol areas along the Rio Grande.",The New York Times,News,https://www.nytimes.com/2017/04/18/us/border-patrol-horses-immigration-trump.html
,58f5dcad7c459f24986daade,1117,By NATE COHN,article,Georgia Election: Expect the Early Vote Count to Be Misleading,"['Midterm Elections (2018)', 'Elections, House of Representatives', 'Ossoff, Jon', 'United States Politics and Government']",3,Upshot,0,2017-04-18 09:30:16,Unknown,"Polling is worse, and turnout harder to predict, in special elections. Even if early returns point to a Democratic upset, this could be deceptive.",The New York Times,News,https://www.nytimes.com/2017/04/18/upshot/georgia-election-expect-the-early-vote-count-to-be-misleading.html
,58f5e1527c459f24986daae8,678,By NICOLE LAMY,article,"Mom Seeks Novel for Family Book Club, No Kafka or Y.A. Allowed",['Books and Literature'],3,BookReview,0,2017-04-18 09:50:02,Book Review,"In this installment of Match Book, a woman seeks a work of fiction that will unite her “disparate group of avid readers,” also known as her children.",The New York Times,News,https://www.nytimes.com/2017/04/18/books/review/match-book-family-book-club.html
,58f5e3a57c459f24986daaec,225,By NICHOLAS BAKALAR,article,Drugs: Risks of Brief Steroid Use,"['Steroids', 'Medicine and Health']",3,Science,4,2017-04-18 10:00:02,Live,"Taking oral corticosteroids for only a month or less may increase the risk of blood clots, infections and broken bones.",The New York Times,News,https://www.nytimes.com/2017/04/18/well/live/steroids-may-be-risky-even-in-the-short-term.html
,58f5e56c7c459f24986daaf3,1331,By JONATHAN WOLFE,article,"New York Today: A Holocaust Survivor’s Story, on Stage",['New York City'],3,Metro,0,2017-04-18 10:07:35,Unknown,"Tuesday: Performing Holocaust stories, a push for Uber tipping, and Earth Day events.",The New York Times,briefing,https://www.nytimes.com/2017/04/18/nyregion/new-york-today-a-holocaust-survivors-story-on-stage.html
,58f5e65e7c459f24986daaf7,1556,By STEVEN ERLANGER,article,British Leader Moves to Hold Early Elections,"['Great Britain Withdrawal from EU (Brexit)', 'May, Theresa M', 'Elections', 'Great Britain']",3,Foreign,1,2017-04-18 10:11:33,Europe,The prime minister had repeatedly ruled out a snap election but is now betting that her party can increase its majority.,The New York Times,News,https://www.nytimes.com/2017/04/18/world/europe/uk-theresa-may-general-election.html
,58f61bf77c459f24986dab8b,893,By GEOFFREY R. STONE,article,Richard Spencer’s Right to Speak at Auburn,"['Freedom of Speech and Expression', 'Colleges and Universities', 'Constitution (US)', 'Civil Rights and Liberties', 'American Civil Liberties Union', 'Auburn University', 'Supreme Court (US)', 'Brandeis, Louis D', 'Spencer, Richard B (1978- )', 'Illinois', 'United States']",3,OpEd,0,2017-04-18 14:00:15,Unknown,"As the Supreme Court found in Skokie, there cannot be a “heckler’s veto” of speech that some deem unacceptable.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/18/opinion/richard-spencers-right-to-speak-at-auburn.html
,58f62da77c459f24986dabb7,1334,By CHRIS BUCKLEY,article,Chinese Historian Bluntly Criticizes Beijing’s Policy on North Korea,"['North Korea', 'China', 'Xi Jinping', 'Korean War', 'Nuclear Weapons', 'Missiles and Missile Defense Systems', 'United States International Relations', 'Trump, Donald J']",3,Foreign,11,2017-04-18 15:15:47,Asia Pacific,A rare challenge by a well-known historian shows the renewed debate over China’s longstanding patronage of its unpredictable neighbor.,The New York Times,News,https://www.nytimes.com/2017/04/18/world/asia/china-north-korea-war.html
,58f62fbc7c459f24986dabbe,1082,By MARGOT SANGER-KATZ,article,Bare Market: What Happens if Places Have No Obamacare Insurers?,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'United States Politics and Government', 'Medicaid', 'Verma, Seema']",3,Upshot,19,2017-04-18 15:24:39,Unknown,The Affordable Care Act did not have a real backup plan if no insurers wanted to cover an area.,The New York Times,News,https://www.nytimes.com/2017/04/18/upshot/bare-market-what-happens-if-places-have-no-obamacare-insurers.html
,58f6325e7c459f24986dabc3,2148,By TEJAL RAO,article,A Day in the Lunch Box,"['Food Trucks and Vendors', 'Halal Foods and Products', 'Financial District (Manhattan, NY)', 'New York City', 'Ahmed, Kabir (1970- )']",68,Dining,1,2017-04-18 15:35:51,Unknown,"The vendors are a fixture of New York streets and appetites, yet they struggle daily with weather, logistics and rules. Here’s the story of one.",The New York Times,News,https://www.nytimes.com/2017/04/18/dining/halal-cart-food-vendor-new-york-city.html
,58f6398e7c459f24986dabcd,452,By EMILY SHESKIN,article,Girl Boxer,"['Boxing', 'Women and Girls']",3,OpEd,0,2017-04-18 16:06:36,Unknown,"Jesselyn Silva is only 10 years old, but she’s already in the ring.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/18/opinion/girl-boxer.html
,58f6539a7c459f24986dac16,1375,By MARK LANDLER and ERIC SCHMITT,article,Aircraft Carrier Was Not Heading Where U.S. Said,"['North Korea', 'United States Navy', 'United States Defense and Military Forces', 'United States Politics and Government', 'Trump, Donald J']",3,Foreign,1,2017-04-18 17:57:41,Asia Pacific,"The saga might never have come to light had the Navy not posted a photograph of the Carl Vinson sailing through the Sunda Strait, which separates two Indonesian islands.",The New York Times,News,https://www.nytimes.com/2017/04/18/world/asia/aircraft-carrier-north-korea-carl-vinson.html
,58f655647c459f24986dac1a,622,By FLORENCE FABRICANT,article,Wings of a Different Feather,"['Cooking and Cookbooks', 'Smillie, Justin', 'Grilling (Cooking)', 'Poultry']",3,Dining,3,2017-04-18 18:05:14,Unknown,"Rich and gamy, these have found their way onto restaurant menus and can be made easily at home.",The New York Times,News,https://www.nytimes.com/2017/04/18/dining/duck-wings.html
,58f664997c459f24986dac3e,866,By KEN BELSON,article,Move to Las Vegas Exposes N.F.L.’s Paradox on Betting,"['National Football League', 'Gambling', 'Casinos', 'Football', 'Oakland Raiders', 'Las Vegas (Nev)']",3,Sports,7,2017-04-18 19:10:09,Pro Football,The decision to move the Raiders to Las Vegas from Oakland presents conflicts for a league that has long opposed gambling.,The New York Times,News,https://www.nytimes.com/2017/04/18/sports/football/as-it-embraces-las-vegas-nfl-is-awash-in-gambling-contradictions.html
,58f689e67c459f24986daca8,964,By RORY SMITH,article,"Classic Game, But the Focus Is on a Referee","['UEFA Champions League (Soccer)', 'Soccer', 'Bayern Munich (Soccer Team)', 'Real Madrid (Soccer Team)', 'Officiating (Sports)', 'Ronaldo, Cristiano']",3,Sports,7,2017-04-18 21:49:20,Soccer,Cristiano Ronaldo’s hat trick gave Madrid a 4-2 victory — and a 6-3 win on aggregate — amid several controversial decisions by the referee.,The New York Times,News,https://www.nytimes.com/2017/04/18/sports/soccer/champions-league-real-madrid-beats-bayern-munich.html
,58f6a8687c459f24986dacea,1224,By DAVID WALDSTEIN,article,New Interest in a New Land,"['Tennis', 'Cameroon', 'New York Junior Tennis League', 'Bronx (NYC)']",3,Sports,7,2017-04-18 23:59:20,Tennis,The four Ntongas have shown a remarkable aptitude for tennis after stumbling upon the Leeds Center and New York Junior Tennis and Learning.,The New York Times,News,https://www.nytimes.com/2017/04/18/sports/tennis/cameroon-siblings-tennis-cary-leeds-center.html
,58f6a8947c459f24986daceb,177,By KAREL LITTMAN,article,Anger on an Icy Street,"['Motorcycles, Motor Bikes and Motorscooters', 'West End Avenue (Manhattan, NY)', 'Snow and Snowstorms']",0,Metro,20,2017-04-19 00:00:02,Unknown,That some drivers proceed cautiously after a snowstorm apparently upsets others.,The New York Times,News,https://www.nytimes.com/2017/04/18/nyregion/metropolitan-diary-anger-on-an-icy-street.html
,58f6afc67c459f24986dacfe,944,By SCOTT CACCIOLA,article,Triple Threat Suddenly Faces A Singular Task,"['Basketball', 'Oklahoma City Thunder', 'Westbrook, Russell']",3,Sports,8,2017-04-19 00:30:51,Pro Basketball,"Oklahoma City’s Westbrook, a mercurial superstar, said his relationship with the basketball on the court is no joke as he and the Thunder prepare for Game 2 against the Houston Rockets.",The New York Times,News,https://www.nytimes.com/2017/04/18/sports/basketball/russell-westbrook-oklahoma-city-thunder.html
,58f6b8b37c459f24986dad0e,704,By THE EDITORIAL BOARD,article,Mr. Trump Plays by His Own Rules,"['United States Politics and Government', 'Conflicts of Interest', 'Ethics and Official Misconduct', 'Trump, Donald J', 'Office of Government Ethics']",3,Editorial,24,2017-04-19 01:09:03,Unknown,"The president and his administration are fostering a culture of self-enrichment and self-dealing, ignoring norms of ethical conduct and transparency.",The New York Times,Editorial,https://www.nytimes.com/2017/04/18/opinion/mr-trump-plays-by-his-own-rules-or-no-rules.html
,58f6bd6d7c459f24986dad16,1281,"By EMILY STEEL, MICHAEL S. SCHMIDT and JIM RUTENBERG",article,O’Reilly’s Spot  With Fox News Grows Shakier,"[""O'Reilly, Bill"", 'Fox News Channel', 'News and News Media', 'Sexual Harassment', 'Television', '21st Century Fox']",3,Business,1,2017-04-19 01:29:06,Media,"The position of the No. 1 host in cable news grew more tenuous as support from the Murdoch family showed signs of eroding, according to people briefed on discussions about his future.",The New York Times,News,https://www.nytimes.com/2017/04/18/business/media/fox-bill-oreilly.html
,58f6c4bd7c459f24986dad24,770,By DEB AMLEN,article,Transylvania Twist,"['Crossword Puzzles', 'Classical Music', 'Music', 'Ax, Emanuel']",3,Games,0,2017-04-19 02:00:24,Unknown,The Grammy-winning classical pianist Emanuel Ax teams up with the veteran puzzle constructor Brad Wilber to offer us a puzzle that sings.,The New York Times,News,https://www.nytimes.com/2017/04/18/crosswords/transylvania-twist-seagal-alaska-andean.html
,58f6c4bd7c459f24986dad23,1049,By BEN BRANTLEY,article,Too Shocking for Midtown in the 1920s,"['Theater', 'Indecent (Play)', 'Vogel, Paula', 'Taichman, Rebecca Bayla', 'Asch, Sholem', 'God of Vengeance (Play)']",3,Culture,1,2017-04-19 02:00:26,Unknown,"Paula Vogel makes her long-awaited Broadway debut, telling the story of a Yiddish drama shut down in 1923.",The New York Times,Review,https://www.nytimes.com/2017/04/18/theater/indecent-review-paula-vogel-broadway.html
,58f6c6047c459f24986dad27,819,By LISA SELIN DAVIS,article,Girls Can Still Be Tomboys,"['Women and Girls', 'Gender', 'Transgender and Transsexuals', 'Children and Childhood']",3,OpEd,25,2017-04-19 02:05:48,Unknown,"She has short hair and doesn’t like princesses, so adults keep asking if she wants to be a boy. Can’t she just be who she is?",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/18/opinion/my-daughter-is-not-transgender-shes-a-tomboy.html
,58f6d2ba7c459f24986dad37,1089,By MIKE HALE,article,"‘The Americans’ Season 5, Episode 7: Keep Paige Out of This","['The Americans (TV Program)', 'Television']",3,Culture,0,2017-04-19 03:00:03,Television,Paige is looking more like Elizabeth lately. Whether that’s a good thing remains to be seen.,The New York Times,Review,https://www.nytimes.com/2017/04/18/arts/television/the-americans-the-committee-on-human-rights-recap.html
,58f6e75d7c459f24986dad66,1434,By JONATHAN MARTIN and RICHARD FAUSSET,article,Unknown,"['Elections, House of Representatives', 'Atlanta (Ga)', 'Handel, Karen C', 'Ossoff, Jon', 'Georgia']",3,National,0,2017-04-19 04:28:08,Politics,"Mr. Ossoff, who is making his first bid for elective office, will face Karen Handel, a Republican, in a runoff election in June.",The New York Times,News,https://www.nytimes.com/2017/04/19/us/politics/georgia-special-election.html
,58f70ff77c459f24986dadb3,837,By THOMAS L. FRIEDMAN,article,Coal Museum Sees Future; Trump Doesn’t,"['Coal', 'Mines and Mining', 'Politics and Government', 'Trump, Donald J', 'Bloomberg, Michael R']",3,OpEd,25,2017-04-19 07:21:23,Unknown,"The president is focused on prolonging a dying industry rather than on renewable energy, which is making the country stronger without him.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/19/opinion/coal-museum-sees-the-future-trump-doesnt.html
,58f70ff67c459f24986dadb0,922,"By STEVE FORBES, LARRY KUDLOW, ARTHUR B. LAFFER and STEPHEN MOORE",article,"For Tax Reform, Just Keep It Simple","['Federal Taxes (US)', 'Taxation', 'Corporate Taxes', 'United States Politics and Government', 'Trump, Donald J', 'House of Representatives', 'Senate', 'Republican Party']",3,OpEd,25,2017-04-19 07:21:23,Unknown,President Trump already has a good tax plan. We helped write it.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/19/opinion/why-are-republicans-making-tax-reform-so-hard.html
,58f70ffc7c459f24986dadb4,1227,By ANNE KAIER,article,Unknown,"['Skin', 'Music', 'Disabilities']",3,OpEd,0,2017-04-19 07:21:23,Unknown,For years I believed that my body could not make beauty or give delight. I was wrong.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/19/opinion/learning-to-sing-again.html
,58f70ff67c459f24986dadaf,1511,By ROSS DOUTHAT,article,A Requiem for ‘Girls’,"['Women and Girls', 'Television', 'Liberalism (US Politics)', 'Awl, The', 'Home Box Office', 'Dunham, Lena', 'Brooklyn (NYC)', 'Girls (TV Program)']",3,OpEd,0,2017-04-19 07:21:24,Unknown,A last look at the decade’s most important (and occasionally reactionary) show.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/19/opinion/a-requiem-for-girls.html
,58f7190a7c459f24986dadc7,102,By CAROLINE CROSSON GILPIN,article,A Good Night’s Sleep,[],3,Learning,0,2017-04-19 08:00:02,Unknown,"What are you doing to encourage, or prevent, a full, healthy and rejuvenating night’s sleep?",The New York Times,News,https://www.nytimes.com/2017/04/19/learning/a-good-nights-sleep.html
,58f7271a7c459f24986dadea,677,Interview by ANA MARIE COX,article,Rebecca Skloot Feels Indebted To Henrietta Lacks,"['Movies', 'Books and Literature', 'Lacks, Henrietta', 'The Immortal Life of Henrietta Lacks (Book)', 'Skloot, Rebecca', 'The Immortal Life of Henrietta Lacks (Movie)']",3,Magazine,74,2017-04-19 09:00:03,Unknown,"The author on her best-selling book about a woman’s unintended contributions to science, and why journalism always looks more interesting in the movies.",The New York Times,News,https://www.nytimes.com/2017/04/19/magazine/rebecca-skloot-feels-indebted-to-henrietta-lacks.html
,58f7271d7c459f24986dadeb,459,By JESSICA BENKO,article,Hot Zones,"['Global Warming', 'Refugees and Displaced Persons', 'Politics and Government', 'Middle East and Africa Migrant Crisis', 'Sustainable Living']",3,Magazine,56,2017-04-19 09:00:04,Unknown,Climate displacement is becoming one of the world’s most powerful — and destabilizing — geopolitical forces.,The New York Times,News,https://www.nytimes.com/2017/04/19/magazine/how-a-warming-planet-drives-human-migration.html
,58f7271e7c459f24986dadec,2378,By JON MOOALLEM,article,The Deluge,"['Global Warming', 'Floods']",3,Magazine,36,2017-04-19 09:00:04,Unknown,"How do we live with the fact that the world we knew is going and, in some cases, already gone?",The New York Times,News,https://www.nytimes.com/2017/04/19/magazine/our-climate-future-is-actually-our-climate-present.html
,58f727237c459f24986daded,1331,By KWAME ANTHONY APPIAH,article,Does Confining Deplorable Remarks to Your Home Make Them All Right?,"['Ethics (Personal)', 'Scholarships and Fellowships', 'Real Estate and Housing (Residential)']",2,Magazine,28,2017-04-19 09:00:16,Unknown,The magazine’s Ethicist columnist on public versus private selves and what you owe a prospective neighbor.,The New York Times,News,https://www.nytimes.com/2017/04/19/magazine/does-confining-deplorable-remarks-to-your-home-make-them-all-right.html
,58f727287c459f24986dadf1,1744,By ALEXANDER CHEE,article,Voyages of the Heart,"['Dating and Relationships', 'Travel and Vacations', 'Granada (Spain)', 'Spain', 'Poetry and Poets', 'Garcia Lorca, Federico', 'Chee, Alexander (1967- )']",3,Travel,1,2017-04-19 09:00:20,Unknown,"It was summer in Granada, and I told myself I was in love. That wouldn’t last.",The New York Times,News,https://www.nytimes.com/2017/04/19/travel/granada-spain-alexander-chee-love.html
,58f727277c459f24986dadef,1591,By JENNIFER SCHUESSLER,article,Six Degrees Forevermore,"['Theater', 'Six Degrees of Separation (Play)', 'Guare, John', 'Movies', 'Bacon, Kevin']",3,Arts&Leisure,1,2017-04-19 09:00:20,Unknown,"With “Six Degrees of Separation” set to return to Broadway, we examine the concept that links the first issue of Psychology Today, Kevin Bacon and a shirtless J.J. Abrams.",The New York Times,News,https://www.nytimes.com/2017/04/19/theater/six-degrees-of-separation-meme.html
,58f7272f7c459f24986dadf2,1226,By FARHAD MANJOO,article,Copy and Conquer: Facebook Wins Again,"['Facebook Inc', 'Snap Inc', 'Social Media', 'Mobile Applications', 'Instant Messaging', 'Cameras', 'Instagram Inc', 'Zuckerberg, Mark E']",3,Business,1,2017-04-19 09:00:24,Unknown,"Facebook’s chief, Mark Zuckerberg, realized early that creating the best new features is not as important as owning the biggest and most engaged network.",The New York Times,News,https://www.nytimes.com/2017/04/19/technology/facebook-snapchat-instagram-innovation.html
,58f72cfa7c459f24986dae05,1960,By SLOANE CROSLEY,article,"Three Trips, Three Steps Closer to a Breakup","['Dating and Relationships', 'Travel and Vacations', 'Los Angeles (Calif)', 'Miami (Fla)', 'Puerto Rico']",3,Travel,8,2017-04-19 09:25:03,Unknown,"Each trip pushed us farther apart. So why would I continue to get on a subway with this person, never mind board an airplane?",The New York Times,News,https://www.nytimes.com/2017/04/19/travel/sloane-crosley-breakup-los-angeles-miami-puerto-rico.html
,58f72e2f7c459f24986dae07,590,By CAROLINE CROSSON GILPIN,article,What Choices Do You Make About Money Every Day?,[],3,Learning,0,2017-04-19 09:30:02,Unknown,"What trade offs do you make to pay for what you need and want, now and in the future?",The New York Times,News,https://www.nytimes.com/2017/04/19/learning/what-choices-do-you-make-about-money-every-day.html
,58f7352b7c459f24986dae1e,820,By GRETCHEN REYNOLDS,article,Running May Be Contagious,"['Friendship', 'Exercise', 'Running', 'Weather', 'Social Media']",3,Science,4,2017-04-19 10:00:03,Move,Our workouts may be shaped by what our (virtual) friends do.,The New York Times,News,https://www.nytimes.com/2017/04/19/well/move/running-may-be-socially-contagious.html
,58f736a87c459f24986dae22,1112,By JONATHAN WOLFE,article,New York Today: When Will It Be Consistently Warm?,['New York City'],3,Metro,0,2017-04-19 10:06:27,Unknown,"Wednesday: Waiting for reliable weather, sunken ships off our coastline, and Immigrant Heritage Week.",The New York Times,briefing,https://www.nytimes.com/2017/04/19/nyregion/new-york-today-when-will-it-be-consistently-warm.html
,58f757c27c459f24986dae79,700,By FRANK BRUNI,article,Georgia Didn’t Affirm Trump,"['United States Politics and Government', 'Ossoff, Jon', 'Handel, Karen C', 'Trump, Donald J', 'Georgia']",3,OpEd,0,2017-04-19 12:27:43,Unknown,There was no victor — and no clear lesson — in Tuesday’s special election.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/19/opinion/georgia-didnt-affirm-trump.html
,58f7594c7c459f24986dae7f,635,By CHRIS HORTON,article,Anticorruption Activist Who Sought Asylum in Taiwan Returns to China,"['China', 'Taiwan', 'Political Prisoners', 'Asylum, Right of']",3,Foreign,8,2017-04-19 12:34:03,Asia Pacific,"Taiwanese officials say Zhang Xiangzhong, an anticorruption campaigner who was previously imprisoned in China, did not meet the requirements to stay in Taiwan long term.",The New York Times,News,https://www.nytimes.com/2017/04/19/world/asia/taiwan-china-asylum-zhang-xiangzhong.html
,58f771267c459f24986daec5,1470,By NOAM SCHEIBER,article,Miners Lament  Trump’s Silence  On Health Plan,"['Mines and Mining', 'Coal', 'Health Insurance and Managed Care', 'United States Politics and Government', 'Trump, Donald J', 'Law and Legislation', 'Medicare', 'Pensions and Retirement Plans', 'United Mine Workers of America', 'Ohio', 'Pennsylvania', 'West Virginia']",3,Business,13,2017-04-19 14:16:03,Economy,"Coal company bankruptcies have left coverage for retirees, many with chronic ailments, in federal hands. Unless Congress acts this month, benefits will end.",The New York Times,News,https://www.nytimes.com/2017/04/19/business/economy/united-mine-workers-retiree-health-plan.html
,58f77bbe7c459f24986daeee,222,By DAVID W. DUNLAP,article,"In Devastated Northern France, the French Flag Flies Again","['World War I (1914-18)', 'New York Times', 'France', 'Germany', 'Newspapers']",3,Insider,0,2017-04-19 15:01:13,Unknown,"As America prepared to go to war in the spring of 1917, German forces were in strategic retreat along the Western Front.",The New York Times,News,https://www.nytimes.com/2017/04/19/insider/in-devastated-northern-france-the-french-flag-flies-again.html
,58f78db37c459f24986daf3c,1049,By CHRISTOPHER CLAREY,article,A Working Mother Who Could Defy the Odds,"['Williams, Serena', 'Pregnancy and Childbirth', 'Tennis', 'Ohanian, Alexis', 'Australian Open (Tennis)']",3,Sports,11,2017-04-19 16:17:47,Tennis,"Williams, who announced her engagement to Alexis Ohanian in December, had published, then deleted, a photograph of herself in a mirror with the words “20 weeks.”",The New York Times,News,https://www.nytimes.com/2017/04/19/sports/tennis/serena-williams-pregnant-snapchat.html
,58f796b77c459f24986daf6b,245,By DAVID GELLES,article,How to Be Mindful While Cleaning the Bathroom,['Bathrooms and Toilets'],3,Well,0,2017-04-19 16:56:13,Mind,"If we can be mindful while scrubbing the toilet, we can be mindful during any moment throughout our daily lives.",The New York Times,News,https://www.nytimes.com/2017/04/19/well/mind/how-to-be-mindful-while-cleaning-the-bathroom.html
,58f7ae117c459f24986dafc4,1485,By EMILY STEEL and MICHAEL S. SCHMIDT,article,"Fox News Ousts O’Reilly, A Host Central to Its Rise","[""O'Reilly, Bill"", 'Fox News Channel', 'Sexual Harassment', 'Television', '21st Century Fox']",3,Business,1,2017-04-19 18:35:54,Media,The exposure of multiple settlements involving sexual harassment allegations against Mr. O’Reilly brought an abrupt end to his two-decade career at Fox.,The New York Times,News,https://www.nytimes.com/2017/04/19/business/media/bill-oreilly-fox-news-allegations.html
,58f7bca97c459f24986daff2,1622,By JONATHAN MARTIN,article,"Moved by Georgia, Democrats In Montana Say, It’s Our Turn","['Montana', 'Democratic Party', 'Quist, Robert (1948- )', 'Elections, House of Representatives', 'Zinke, Ryan (1961- )', 'Ossoff, Jon', 'Georgia', 'United States Politics and Government']",3,National,1,2017-04-19 19:38:09,Politics,"The special election to fill Montana’s empty House seat is next, and after a Democrat nearly won a Georgia seat outright, Big Sky Democrats ask, “What about us?”",The New York Times,News,https://www.nytimes.com/2017/04/19/us/politics/montana-democrats-rob-quist.html
,58f7e7237c459f24986db077,1044,By RORY SMITH,article,"The End of a Quest, Not of an Era","['Soccer', 'UEFA Champions League (Soccer)', 'Barcelona (Soccer Team)', 'Juventus (Soccer Team)']",3,Sports,11,2017-04-19 22:39:17,Soccer,"Juventus sends Barcelona out of the Champions League, and the temptation is to declare that the sun has set on a golden era. That would be a mistake.",The New York Times,News,https://www.nytimes.com/2017/04/19/sports/soccer/barcelona-juventus-champions-league.html
